신문사,제목,본문_요약,링크,카테고리,예측점수,최종선택여부
조선일보,“성형하고 예뻐졌어요” 완벽한 그녀도 AI,"성형외과 광고에 AI 모델 활용비용 적고 초상권 문제도 없어“완벽한 외모의 AI(인공지능) 모델을 만들어 드립니다. 비용도 절감하고, 초상권 문제에서도 벗어나세요.”14일 한 AI 모델 제작 업체 사이트에 접속하자 다양한 포즈를 취한 여성 수십 명의 사진이 노출됐다. 장발의 젊은 여성부터 묶음머리를 한 중년 여성까지 생김새가 제각각이었다. 얼핏 보면 진짜 사람을 찍은 사진 같았다. 하지만 모두 AI로 만든 ‘가상 모델’이었다.이 업체는 “병원 홈페이지와 브로슈어 등에 사진을 다양하게 활용하라”며 홍보했다. 가격은 사진 한 장당 3만~8만원. 서울 강남구의 한 성형외과 원장 박모(43)씨는 “완벽한 이목구비의 AI 모델을 사용함으로써 병원이 추구하는 이상적인 아름다움을 선보일 수 있다”며 “AI 모델처럼 성형...",https://n.news.naver.com/article/newspaper/023/0003946932?date=20251215,경영,0.063279646,
한국경제,"[단독] ""바겐세일 역대급 기회""…한국 기업 '쇼핑' 나선 해외 자본","원·달러 1400원 후반대 고착…국내 기업 몸값 '뚝뚝'해외 기업·PEF, 1~3분기 경영권 인수 거래  5배 급증경기 악화하자 기존 'M&A 큰손'인 국내 대기업 발 빼해외 자본이 한국 기업을 사들이는 ‘인바운드 인수합병(M&A)’이 빠르게 늘어나고 있다. 원·달러 환율 급등의 영향으로 달러로 환산한 우리 기업의 몸값이 역대급으로 싸진 데다 경기 부진 등으로 국내 기업과 토종 사모펀드(PEF)의 투자 활동은 위축되면서다.14일 한국경제신문 자본시장 전문 매체 마켓인사이트에 따르면 올해 1~3분기 해외 기업과 PEF가 한국 기업의 경영권을 인수한 거래 금액(발표 기준)은 11조4280억원으로 지난해(2조3257억원)보다 약 다섯 배 많았다. 2023년 기록한 12조7366억원을 넘어설 기세다. 2020~20...",https://n.news.naver.com/article/newspaper/015/0005224208?date=20251215,경영,0.0619613,1
중앙일보,"실업, 쉬었음, 취업 준비…이런 2030, 160만명 달해","‘일자리 밖’으로 내몰린 20~30대가 지난달 160만 명에 육박했다. 실업, 쉬었음, 취업준비 등 이유는 다양했다. 양질의 일자리가 부족한 데다 경력 중심으로 채용하는 흐름이 확산하면서 젊은층 고용시장이 흔들리고 있다.14일 국가데이터처 경제활동인구조사 마이크로데이터 등에 따르면 경제활동인구 중 실업자이거나, 비경제활동인구 중 ‘쉬었음’ 또는 ‘취업준비자’인 20~30대는 지난달 158만9000명을 기록했다. 1년 전보다 2만8000명 늘었다. 코로나19 시절인 2021년 11월 173만7000명 이후 4년 만에 최대 규모다. 일하지 않고 시간을 보내고 있는 2030세대가 그만큼 많다는 의미다. 이 세대 인구(1253만5000명) 중 ‘일자리 밖’에 있는 사람의 비중은 12.7%다. 역시 2021년(13....",https://n.news.naver.com/article/newspaper/025/0003489723?date=20251215,경영,0.060045846,1
한국경제,'1.3조 大魚' 리브스메드 청약 나서,"이번주 공모주'디자인하우스' 세미파이브도 출격이번 주에는 코스닥시장 기업공개(IPO) 대어로 꼽히는 리브스메드와 세미파이브가 일반청약에 나선다. 올해 마지막으로 유가증권시장에 상장하는 티엠씨를 포함해 4곳은 신규 상장한다.의료기기 기업 리브스메드는 15~16일 이틀간 일반청약을 접수한다. 삼성증권과 미래에셋증권에서 청약할 수 있다.수요예측에서 기관투자가 수요가 몰려 공모가를 희망가격(4만4000~5만5000원) 상단인 5만5000원으로 결정했다. 공모금액은 1359억원, 상장 시가총액은 1조3564억원이다. 올해 코스닥시장 상장 기업 가운데 최대 규모다. 2011년 설립된 리브스메드의 대표 제품은 다관절 복강경 수술기구 ‘아티센셜’이다. 아티센셜은 국내 250여 개 병원에서 사용 중이며, 미국 유럽 일본 등...",https://n.news.naver.com/article/newspaper/015/0005224184?date=20251215,경영,0.05934721,
매일경제,[금융 라운지] 3%대 정기예금 내놓는 시중은행,"은행채 금리상승에 조달비용↑대형증권사 IMA 출시도 변수증권사 머니무브 차단 목적도시중은행과 지방은행이 연 3%대 금리를 내건 정기예금을 잇달아 내놓으며 자금 조달 경쟁이 다시 격화되고 있다. 은행채 금리 상승으로 은행의 조달 비용이 높아진 데다 증권사 종합투자계좌(IMA) 등 대체 상품과의 자금 유치 경쟁까지 겹치면서 은행권 전반에 예금 금리 인상 흐름이 나타나고 있다.14일 금융권에 따르면 최근 일부 시중은행은 1년 만기 정기예금 금리를 연 3%대까지 끌어올리고 있다.은행들이 예금 금리를 끌어올리는 가장 직접적인 배경은 시장금리 상승이다. 예금 금리는 통상 1년 만기 은행채 금리를 기준으로 책정되는데, 최근 해당 금리가 몇 달 사이 뚜렷한 오름세를 보이고 있다. 실제로 정기예금 금리의 기준이 되는 1년 ...",https://n.news.naver.com/article/newspaper/009/0005605823?date=20251215,경영,0.059338443,
조선일보,"구글 제미나이3 뜨니, 퍼플렉시티가 타격...국내 AI 챗봇 시장 지각변동 시작","최근 구글이 내놓은 새 인공지능(AI) ‘제미나이 3’가 좋은 성능을 보이면서 국내 AI 챗봇 시장이 지각변동하고 있다. 오픈AI의 챗GPT가 여전히 국내 AI 시장을 장악한 가운데, 구글이 제미나이 3를 앞세워 영향력을 확대하고, 퍼플렉시티는 이용자가 급격히 감소하는 것이다.14일 데이터 테크 기업 아이지에이웍스 모바일인덱스에 따르면, 구글이 제미나이 3를 출시한 지난달 17일부터 이달 7일까지 3주간 챗GPT는 주 평균 활성 이용자(WAU)가 869만~880만명을 기록하며 압도적 1위를 기록했다. 다만 신규 설치 건수는 주 평균 20만건에서 19만건으로 1만건 정도 줄었다. 반면 제미나이는 같은 기간 1만6000명 수준의 WAU가 2만2900명대로 급증했다가 2만1300명대로 안정화됐다. 지난달 17일 ...",https://n.news.naver.com/article/newspaper/023/0003946833?date=20251215,기타,0.058981156,
한국경제,커피 많이 팔아도 돈 못 번다?…'스타벅스'에 무슨 일이,"원자재 값에 좌우되는 주식은농산물에 울고 웃는 식품주스타벅스, 원두 오르면 '씁쓸'원자재 가격 추이는 일반 종목이나 상장지수펀드(ETF) 투자에도 활용할 수 있다.금, 은, 구리(동) 가격이 오르는 시기에는 일반적으로 채굴 기업 주가도 함께 상승한다. 광산·장비 운영비와 인건비 등 채굴 원가는 비교적 일정한 반면 원자재 가격이 오르면 그만큼 마진이 크게 늘기 때문이다. 여기에 실적 개선으로 배당 확대나 자사주 매입 기대까지 더해지면 주가는 원자재 가격 상승폭보다 더 오르기도 한다.미국 증시에서도 금값을 추종하는 ETF보다 금 채굴 기업으로 구성된 ETF가 더 높은 수익을 냈다. 올 들어 지난 12일까지 금에 투자하는 ‘SPDR 골드 셰어스’(GLD)의 수익률은 61.13%였고, 금광 기업에 투자하는 ‘아이셰...",https://n.news.naver.com/article/newspaper/015/0005224195?date=20251215,업계,0.058667104,
매일경제,"올블랙 턱시도 차려입은 신사처럼…정숙한 주행감, 품격 그 자체","벤츠 S450 4MATIC 타보니움직이는 고급라운지 명성처럼내부 시트·패널 군더더기 없어고속주행땐 381마력 엔진 가동제로백 5초·최고 시속 250㎞주행부터 주차까지 부드러워황제가 돌아왔다. 지난 8월 한국에 상륙한 메르세데스-벤츠 'S450 4MATIC 스탠다드 휠베이스'가 그 주인공이다.S클래스는 구구절절한 설명이 필요 없는 벤츠 최고 플래그십 세단이다. 1951년 S클래스 효시인 220(W 187)이 탄생한 후 74년간 벤츠 혁신을 이끈 상징이 됐다. S450 4MATIC 스탠다드 휠베이스, 그중에서도 100대로 제한해 판매된 '나이트 에디션'은 S클래스가 가진 우아함에 젊은 활력이 더해진 모델이다. 곳곳에 벤츠 특유의 전통적 코드와 함께 이 같은 혁신 기술이 티나지 않게 녹아 있다.외관은 말쑥하고 점...",https://n.news.naver.com/article/newspaper/009/0005605747?date=20251215,기타,0.057595775,
동아일보,"中과 ‘제1도련선’ 드론전 대비 나선 美, 하와이서 전투 훈련","드론으로 정찰-은신처 기습 훈련우크라전서 드론 전술 중요성 확인내년 中 인근 필리핀서 실전 훈련미국이 중국의 대만 침공으로 벌어질 수 있는 무인기(드론) 전쟁에 대비해 장비와 전술을 대폭 개편 중이라고 월스트리트저널(WSJ)이 12일(현지 시간) 전했다. 우크라이나 전쟁을 통해 드론 전력의 중요성을 확인한 미군이 실제 전투 가능성에 대비하는 것으로 풀이된다.WSJ에 따르면 미군은 최근 하와이에서 드론을 이용해 진행한 고강도 전투 훈련 영상을 공개했다. 영상에서 미군은 정찰 드론으로 가상 적군의 병력을 집계하고, 공격 드론으로 상대 은신처를 기습하는 훈련을 실시했다. 또 미군은 2주간의 훈련에서 최신 드론 장비들을 공개했다. 여기에는 3차원(3D) 프린터로 몇 시간 만에 저가 자폭 드론을 만드는 모습도 담겼다...",https://n.news.naver.com/article/newspaper/020/0003681751?date=20251215,기타,0.052301036,
중앙일보,"[단독] MASGA 이어 ‘제련 동맹’…고려아연, 美에 제련소 짓는다","고려아연이 미국 현지에 10조원 규모 제련소를 짓는다. 미국 정부와 기업이 여기에 1조원 이상을 투자한다. ‘마스가(MASGA)’로 이름 붙인 한·미 조선업 협력 프로젝트에 이어 ‘제련 동맹’이 속도를 내는 모양새다.고려아연은 15일 이사회를 열어 10조원 규모 미국 제련소 투자 여부를 결정할 예정이다. 구체적으론 고려아연과 미국 측이 약 3조원 규모의 합작법인(JV)을 세우고, 이 JV에 미국 상무부·국방부, 미국 방산전략기업이 6억9000만 달러(약 1조원)를 투자하는 방식이다. 12억5000만 달러(약 1조8000억원)는 JV가 현지에서 차입한다. 고려아연은 향후 이 법인에 제3자 배정 유상증자를 할 계획인데, 고려아연 지분 10% 가량을 미국 측이 확보하는 셈이다. 3조원을 제외한 나머지 7조원은 미...",https://n.news.naver.com/article/newspaper/025/0003489778?date=20251215,경영,0.051709682,
한국경제,"""극단적 저평가"" 분석…삼성전자 집중 매수",마켓PRO 부자들의 투자종목투자 고수와 고액 자산가들이 지난주 반도체 종목을 집중 매수한 것으로 나타났다.미래에셋증권에 따르면 이 증권사의 수익률 상위 1% 투자자는 지난 5일부터 12일까지 삼성전자를 가장 많이 사들였다. 증권가에서 삼성전자 주가가 ‘극단적으로 저평가됐다’는 분석이 나오면서 매수심리를 자극했다.11일 KB증권은 보고서에서 삼성전자의 4분기 반도체 영업이익이 작년 동기 대비 5배 급증할 것으로 예상하며 목표주가로 16만원을 제시했다. 12일 종가인 10만8900원보다 47% 높은 가격이다.투자 고수는 현대자동차도 대거 매집했다. ‘완성차 기업’에서 ‘인공지능(AI) 기업’으로의 전환이 본격화하고 있다는 평가가 관심을 끌었다. 현대차는 2030년까지 엔비디아 ‘블랙웰’ 그래픽처리장치(GPU) ...,https://n.news.naver.com/article/newspaper/015/0005224185?date=20251215,경영,0.051701488,
중앙일보,노년 삶 무너뜨리는 ‘흐릿한 기억력’ 나빠지기 전에 대비해야 [Health&],"뇌 건강 돕는 ‘포스파티딜세린’나이 들수록 기억·인지력 저하 겪어4주 이상 복용하면 뇌 건강 개선은행잎 추출물도 두뇌 혈액순환 촉진기억력 저하는 나이가 들면서 누구나 흔히 경험하는 증상이다. 대부분 노화 현상으로 생각하지만, 이를 방치하면 노년의 삶과 가족의 일상이 무너질 수 있는 만큼 일찍부터 대비해야 한다.처음엔 사람 이름이나 약속 시간을 자주 잊어버리는 정도의 작은 변화가 나타난다. 그러다 시간이 지날수록 ▶장을 보러 가 무엇을 사야 할지 기억하지 못하고 ▶약 복용 시간을 반복해서 잊어버리며 ▶가스불을 끄지 않고 외출하는 위험한 상황이 발생한다. 기억력이 떨어지면서 판단 능력이 흐려지는 것도 일상을 위협하는 요소다. 복잡한 금전 계약 내용을 이해하기 어렵고 금융 거래나 비용 계산을 할 때 혼란스러운 상...",https://n.news.naver.com/article/newspaper/025/0003489805?date=20251215,업계,0.051655041,
한국경제,철강 수출 5년만에 최악,한경Aicel 데이터는 말한다한국의 철강 수출이 5년 만에 최악의 실적을 기록할 전망이다. 글로벌 건설 경기 침체에 보호무역 강화가 겹친 탓이다.14일 한경에이셀(Aicel)에 따르면 철강 수출금액은 올 들어 이달 10일까지 246억4200만달러(약 36조4000억원)를 기록해 작년 동기 대비 7.4% 줄었다. 팬데믹 수요 절벽이 발생한 2020년 후 가장 작은 규모다. 정부의 저가 수입 철강 차단 및 ‘K스틸법’(철강산업 경쟁력 강화 및 탄소중립 전환을 위한 특별법) 등 덕분에 내수는 버티겠지만 수출 경쟁력은 쉽게 회복하기 어려울 것이란 우려가 많다....,https://n.news.naver.com/article/newspaper/015/0005224202?date=20251215,경영,0.051435033,
